结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-02-26 22:02:25.263693,222.50.124.110,NULL,china.com,广东铁通TOPn网站,0.39,45.87,47.80,465.96,15851.05,20583.93,21333.97,65.22,48.8,100.00,92.78,100.00,92.78,100.00,221.194.139.60,中国,河北, 联通,1033.8,1187.6,200,50,97
2013-02-26 22:02:26.269712,222.50.124.110,NULL,gexing.com,广东铁通TOPn网站,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.225.115.212,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:02:28.646084,222.50.124.70,NULL,51.com,广东铁通TOPn网站,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.130.108.152,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:02:30.760382,222.50.124.90,NULL,pptv.com,广东铁通TOPn网站,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.153.106.101,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:02:34.470523,222.50.124.2,NULL,kuaipan.cn,广东铁通TOPn网站,0.26,66.67,3112.80,3328.50,4327.81,4949.99,4949.99,33.72,40.8,100.00,100.00,100.00,100.00,100.00,114.112.66.22,中国,江苏, 移动,145.9,143.1,301,9,9
2013-02-26 22:02:35.733045,222.50.124.46,NULL,www.pconline.com.cn,网页类,0.40,17.00,26.58,131.69,10849.97,11614.17,12071.84,66.70,53.7,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,723.6,696.4,200,50,60
2013-02-26 22:02:36.722123,222.50.124.54,NULL,vpon.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:02:36.934114,222.50.124.54,NULL,5599.com,广东铁通TOPn网站,0.46,47.44,47.99,496.94,7671.77,9388.09,13692.46,116.98,62.1,100.00,100.00,100.00,100.00,100.00,115.182.2.63,中国,北京, 移动,897.4,874.6,302,50,89
2013-02-26 22:02:44.438456,222.50.124.42,NULL,www.mail.qq.com,网页类,0.24,6.92,20.12,27.28,20.12,27.28,27.28,28.98,65.4,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-26 22:02:48.594961,222.50.124.110,NULL,yngxxx.com,广东铁通TOPn网站,0.52,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,113.107.108.37,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:02:50.199156,222.50.124.14,NULL,www.cctv.com,网页类,0.47,37.43,38.43,76.33,38.43,76.33,76.33,13.80,63.7,100.00,100.00,100.00,100.00,100.00,122.70.142.160,中国,北京, 铁通,0.5,0.2,200,1,1
2013-02-26 22:02:53.582670,222.50.124.90,NULL,pengyou.com,广东铁通TOPn网站,0.51,102.97,107.21,506.88,308.15,581.01,581.01,94.36,68.1,100.00,100.00,100.00,100.00,100.00,112.64.234.210,中国,上海, 联通,29.1,26.0,302,9,9
2013-02-26 22:02:57.263606,222.50.124.66,NULL,www.poco.cn,网页类,0.46,3101.12,104.23,3519.42,27780.54,45414.80,47177.24,37.24,23.0,100.00,100.00,100.00,100.00,0.00,218.8.51.23,中国,黑龙江, 联通,1034.5,1666.9,200,50,98
2013-02-26 22:03:00.776329,222.50.124.54,NULL,baofeng.com,广东铁通TOPn网站,0.25,46.16,47.21,188.53,5224.76,9578.62,10686.41,73.00,59.2,100.00,100.00,100.00,100.00,100.00,221.238.27.169,中国,天津, 电信,381.4,370.2,200,36,36
2013-02-26 22:03:04.879310,222.50.124.70,NULL,kandian.com,广东铁通TOPn网站,0.26,114.18,114.45,564.87,6570.13,14873.72,15725.95,84.73,56.0,100.00,100.00,100.00,100.00,100.00,123.126.53.254,中国,北京, 联通,556.7,531.6,302,50,72
2013-02-26 22:03:09.689328,222.50.124.54,NULL,sohu.com,广东铁通TOPn网站,0.57,69.44,69.70,413.23,3861.64,5355.97,5986.07,101.21,65.6,100.00,100.00,100.00,100.00,100.00,61.135.181.176,中国,北京, 联通,390.9,368.7,302,50,66
2013-02-26 22:03:10.191056,222.50.124.70,NULL,70e.com,广东铁通TOPn网站,0.24,114.79,115.25,230.29,115.25,230.29,230.29,1.96,55.5,100.00,50.00,100.00,50.00,0.00,54.248.34.220,美国,NULL, 其它运营商,0.2,NULL,301,2,2
2013-02-26 22:03:14.119838,222.50.124.110,NULL,meilishuo.com,广东铁通TOPn网站,0.48,30.26,30.31,606.07,2434.97,2960.76,2960.77,223.33,84.4,100.00,56.52,100.00,56.52,0.00,124.202.144.8,中国,北京, 移动,543.8,538.6,301,23,23
2013-02-26 22:03:14.381100,222.50.124.26,NULL,mediav.com,广东铁通TOPn网站,0.26,31.07,43.35,137.65,8601.81,8814.47,9386.14,87.24,61.4,100.00,100.00,100.00,100.00,100.00,114.80.69.185,中国,上海, 电信,750.4,744.8,200,20,20
2013-02-26 22:03:15.624805,222.50.124.98,NULL,www.cctv.com,网页类,0.58,37.51,38.24,76.33,38.24,76.33,76.33,13.87,63.7,100.00,100.00,100.00,100.00,100.00,122.70.142.160,中国,北京, 铁通,0.5,0.2,200,1,1
2013-02-26 22:03:17.002063,222.50.124.54,NULL,qqopenapp.com,广东铁通TOPn网站,0.39,0.80,98.82,100.01,103.92,107.35,107.35,37.00,63.1,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:03:19.630796,222.50.124.2,NULL,www.qiushibaike.com,网页类,0.52,54.03,58.61,561.56,4294.25,8443.82,8788.11,155.04,71.9,100.00,100.00,100.00,100.00,100.00,183.203.15.209,中国,山西, 移动,665.8,656.6,302,29,29
2013-02-26 22:03:32.421871,222.50.124.70,NULL,so.com,广东铁通TOPn网站,0.55,117.16,121.31,597.11,1273.25,1785.10,1785.10,43.09,57.6,100.00,100.00,100.00,100.00,100.00,182.118.31.240,中国,河南, 联通,54.9,52.7,302,7,7
2013-02-26 22:03:33.748299,222.50.124.110,NULL,www.hl.cnc.cn,网页类,0.26,68.88,70.11,139.25,70.11,139.25,139.25,5.64,61.7,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-02-26 22:03:35.752193,222.50.124.2,NULL,doubleclick.net,广东铁通TOPn网站,0.26,260.08,260.28,698.10,2409.86,3868.41,4071.93,52.20,49.2,100.00,94.12,100.00,94.12,100.00,70.32.146.212,美国,NULL, 其它运营商,125.8,120.7,302,17,17
2013-02-26 22:03:38.028513,222.50.124.50,NULL,3322.org,广东铁通TOPn网站,0.26,159.65,159.53,986.15,2618.77,4220.89,7541.60,30.52,46.3,100.00,100.00,100.00,100.00,100.00,61.160.239.28,中国,江苏, 电信,79.9,76.5,301,14,14
2013-02-26 22:03:39.105211,222.50.124.30,NULL,www.weibo.com,网页类,0.23,3044.43,9057.58,12102.25,9917.22,13219.76,13219.76,5.07,30.3,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,50.3,48.5,200,4,4
2013-02-26 22:03:41.351509,222.50.124.90,NULL,mapbar.com,广东铁通TOPn网站,0.60,31.01,31.30,236.85,2152.45,2852.32,3027.17,184.36,83.0,100.00,100.00,100.00,94.74,100.00,211.157.24.135,中国,北京, 联通,396.8,411.4,301,19,19
2013-02-26 22:03:51.537786,222.50.124.70,NULL,100bt.com,广东铁通TOPn网站,0.46,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,113.105.158.142,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:03:56.345402,222.50.124.54,NULL,www.apple.com,网页类,0.57,158.43,159.00,317.99,6045.01,12298.11,12456.65,74.05,47.8,100.00,100.00,100.00,100.00,100.00,23.2.109.15,美国,NULL, 其它运营商,447.7,435.8,200,31,31
2013-02-26 22:04:03.490012,222.50.124.110,NULL,sdo.com,广东铁通TOPn网站,0.46,35.55,1046.16,1346.01,4928.97,6899.60,7393.49,208.88,66.0,100.00,100.00,100.00,100.00,100.00,112.65.240.26,中国,上海, 联通,1029.6,1815.5,301,50,71
2013-02-26 22:04:09.387534,222.50.124.106,NULL,www.qiushibaike.com,网页类,0.24,55.54,132.98,3688.56,7148.89,8572.02,8902.16,93.13,57.8,100.00,100.00,100.00,100.00,100.00,183.203.15.209,中国,山西, 移动,665.8,656.6,302,29,29
2013-02-26 22:04:10.797346,222.50.124.22,NULL,www.hexun.com,网页类,0.27,30.23,30.43,185.43,18165.74,10538.32,18597.05,53.20,48.2,100.00,100.00,100.00,100.00,100.00,219.239.236.198,中国,北京, 电信,966.3,921.9,200,50,115
2013-02-26 22:04:12.262147,222.50.124.70,NULL,szhtxx.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.204.65.21,中国,广东, 其它运营商,NULL,NULL,NULL,1,1
2013-02-26 22:04:25.286240,222.50.124.54,NULL,www.weibo.com,网页类,0.52,43.79,56.95,101.26,849.00,1130.42,1130.42,59.25,66.6,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,50.3,48.5,200,4,4
2013-02-26 22:04:28.563666,222.50.124.38,NULL,www.icbc.com.cn,网页类,0.51,69.59,69.32,139.42,188.62,445.89,445.89,28.12,61.5,100.00,100.00,100.00,100.00,100.00,113.31.42.29,中国,北京, 其它运营商,5.3,4.2,200,3,3
2013-02-26 22:04:35.028833,222.50.124.2,NULL,www.apple.com,网页类,0.50,158.27,158.75,317.53,1346.41,1416.86,1557.28,426.65,78.7,100.00,100.00,100.00,100.00,100.00,23.2.109.15,美国,NULL, 其它运营商,574.4,562.9,200,32,32
2013-02-26 22:04:35.782546,222.50.124.26,NULL,v-56.com,广东铁通TOPn网站,0.23,12.66,228.11,554.54,35178.89,42514.07,45966.99,26.86,28.3,100.00,99.15,100.00,99.15,0.00,59.32.180.16,中国,广东, 电信,944.8,905.0,302,50,118
2013-02-26 22:04:39.396752,222.50.124.70,NULL,kankan.com,广东铁通TOPn网站,0.51,5.16,5.18,79.68,2348.56,4986.05,6428.36,219.32,85.8,100.00,100.00,100.00,100.00,100.00,58.251.57.175,中国,广东, 联通,515.1,497.7,302,50,58
2013-02-26 22:04:40.923197,222.50.124.110,NULL,37cs.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:04:43.933135,222.50.124.90,NULL,kandian.com,广东铁通TOPn网站,0.26,56.21,56.12,428.99,6243.79,20188.48,20938.83,89.16,63.1,100.00,100.00,100.00,100.00,100.00,123.126.53.254,中国,北京, 联通,556.7,531.6,302,50,72
2013-02-26 22:04:44.825802,222.50.124.54,NULL,www.taobao.com,网页类,0.26,37.26,41.39,276.42,4411.66,6679.59,7268.75,235.21,81.7,100.00,100.00,100.00,100.00,100.00,122.72.14.251,中国,中国NDC, 铁通,1037.7,1508.2,200,50,105
2013-02-26 22:04:45.445122,222.50.124.90,NULL,hexun.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,59.173.14.2,中国,湖北, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:04:52.238092,222.50.124.50,NULL,360.cn,广东铁通TOPn网站,0.50,68.96,73.46,281.56,970.10,1446.23,1446.23,52.10,64.8,100.00,100.00,100.00,100.00,100.00,125.39.100.74,中国,天津, 联通,50.5,48.1,200,7,7
2013-02-26 22:04:53.702552,222.50.124.70,NULL,www.mail.qq.com,网页类,0.48,6.07,63.42,69.97,63.42,69.97,69.97,9.19,63.9,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-26 22:04:57.150541,222.50.124.54,NULL,www.tudou.com,网页类,0.48,117.33,117.65,709.20,42021.04,58891.59,58891.59,10.53,27.8,100.00,98.08,100.00,34.46,0.00,123.126.98.146,中国,北京, 联通,442.4,432.1,200,50,148
2013-02-26 22:04:58.300598,222.50.124.38,NULL,www.taobao.com,网页类,0.24,37.40,40.90,275.03,6432.98,7118.99,9467.89,161.28,75.9,100.00,100.00,100.00,100.00,100.00,122.72.14.251,中国,中国NDC, 铁通,1037.5,1530.0,200,50,106
2013-02-26 22:05:01.470522,222.50.124.54,NULL,56.com,广东铁通TOPn网站,0.48,2.47,2.48,215.08,33018.93,44733.32,47798.12,28.90,38.8,100.00,99.15,100.00,99.15,0.00,112.90.57.7,中国,广东, 联通,954.3,914.6,301,50,118
2013-02-26 22:05:03.056183,222.50.124.10,NULL,www.hexun.com,网页类,0.25,30.04,30.40,185.10,5936.71,8110.06,8818.33,153.86,71.2,100.00,100.00,100.00,100.00,100.00,219.239.236.199,中国,北京, 电信,913.4,869.7,200,50,115
2013-02-26 22:05:07.224826,222.50.124.26,NULL,pconline.com.cn,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,219.136.245.40,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:05:07.866264,222.50.124.90,NULL,dxsvr.com,广东铁通TOPn网站,0.51,66.52,66.43,133.46,66.43,133.46,133.46,12.17,61.9,100.00,100.00,100.00,100.00,100.00,119.161.213.143,中国,北京, 其它运营商,0.8,0.6,200,1,1
2013-02-26 22:05:09.630795,222.50.124.26,NULL,csbew.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,219.232.255.100,中国,北京, 其它运营商,NULL,0.1,403,1,1
2013-02-26 22:05:09.679228,222.50.124.2,NULL,www.sina.com.cn,网页类,0.25,3037.09,39.74,3270.09,9582.81,44839.87,45934.10,63.91,37.3,100.00,98.91,100.00,98.91,0.00,211.98.132.64,中国,北京, 铁通,612.5,581.2,200,50,92
2013-02-26 22:05:14.999369,222.50.124.2,NULL,gtimg.com.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:05:18.047208,222.50.124.78,NULL,www.kankan.com,网页类,0.48,2.98,26.27,74.18,2394.00,1906.66,3527.54,214.97,85.0,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,514.6,497.5,200,50,57
2013-02-26 22:05:18.447585,222.50.124.110,NULL,duba.net,广东铁通TOPn网站,0.50,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.112.68.197,中国,江苏, 移动,NULL,NULL,NULL,1,1
2013-02-26 22:05:24.698136,222.50.124.54,NULL,qzoneapp.com,广东铁通TOPn网站,0.57,116.39,128.97,1161.44,2812.85,3614.51,3902.51,131.40,66.2,100.00,80.00,100.00,80.00,0.00,58.251.150.154,中国,广东, 联通,369.6,366.0,200,20,20
2013-02-26 22:05:32.771244,123.65.232.142,NULL,www.pconline.com.cn,网页类,0.43,2.73,15.94,57.48,3706.48,6740.20,7015.52,195.31,82.7,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,723.9,696.4,200,50,61
2013-02-26 22:05:35.509371,222.50.124.98,NULL,www.qiushibaike.com,网页类,0.48,67.27,349.38,557.68,3706.51,4770.02,5189.41,179.29,67.9,100.00,100.00,100.00,100.00,100.00,183.203.15.209,中国,山西, 移动,664.6,656.0,200,27,27
2013-02-26 22:05:36.756215,222.50.124.26,NULL,adsame.com,广东铁通TOPn网站,0.24,37.53,52.66,154.95,4628.71,6251.97,6562.24,80.36,65.9,100.00,100.00,100.00,100.00,100.00,118.26.200.34,中国,上海, 铁通,372.0,361.2,200,33,33
2013-02-26 22:05:37.660765,222.50.124.70,NULL,kaixin001.com,广东铁通TOPn网站,0.49,39.81,40.38,330.05,1751.62,2304.09,2435.90,394.04,88.3,100.00,100.00,100.00,100.00,100.00,27.131.222.21,中国,北京, 其它运营商,690.2,684.3,302,16,16
2013-02-26 22:05:37.917376,222.50.124.2,NULL,360.cn,广东铁通TOPn网站,0.26,78.60,83.50,679.71,1850.97,2299.95,2299.95,24.97,54.8,100.00,100.00,100.00,100.00,100.00,125.39.100.74,中国,天津, 联通,46.2,44.0,200,6,6
2013-02-26 22:05:44.301951,222.50.124.110,NULL,www.sina.com.cn,网页类,0.24,29.52,30.35,1142.01,9002.76,29441.08,30664.17,69.11,55.5,100.00,97.85,100.00,97.85,100.00,211.98.132.66,中国,北京, 铁通,622.2,591.1,200,50,93
2013-02-26 22:05:44.611585,222.50.124.50,NULL,chinagames.net,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,183.60.26.198,中国,广东, 电信,NULL,0.0,400,1,1
2013-02-26 22:05:50.810140,222.50.124.110,NULL,tianya.cn,广东铁通TOPn网站,0.47,23.83,22.61,250.24,1836.21,2451.30,2672.24,115.54,71.4,100.00,100.00,100.00,100.00,100.00,221.11.172.222,中国,海南, 联通,212.2,208.5,301,13,13
2013-02-26 22:05:58.036388,222.50.124.62,NULL,www.qzone.qq.com,网页类,0.41,5.67,7.98,17.22,126.64,221.43,221.43,206.03,91.2,100.00,100.00,100.00,100.00,100.00,112.90.143.191,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:06:04.147985,222.50.124.50,NULL,www.poco.cn,网页类,0.52,191.09,186.55,2761.36,51845.34,59082.82,59272.17,19.89,23.1,100.00,98.90,100.00,91.84,0.00,218.59.209.165,中国,山东, 联通,1031.1,1555.3,200,50,98
2013-02-26 22:06:07.202835,222.50.124.74,NULL,www.020.com,网页类,0.48,3.81,161.98,187.26,11081.97,11263.85,11394.33,92.20,54.8,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1021.8,1514.5,200,50,72
2013-02-26 22:06:14.973516,222.50.124.50,NULL,56.com,广东铁通TOPn网站,0.50,2.53,3.13,490.98,27621.47,41054.95,43861.65,37.67,39.4,100.00,100.00,100.00,100.00,0.00,112.90.57.7,中国,广东, 联通,1040.6,1013.9,301,50,118
2013-02-26 22:06:16.807081,222.50.124.26,NULL,moonbasa.com,广东铁通TOPn网站,0.51,12.10,14.24,791.85,3580.91,4827.15,5022.06,85.41,69.2,100.00,100.00,100.00,100.00,100.00,113.108.220.136,中国,广东, 电信,305.8,295.6,301,26,26
2013-02-26 22:06:16.919023,222.50.124.26,NULL,53kf.com,广东铁通TOPn网站,0.26,32.73,170.19,269.75,10302.54,21977.78,25929.06,61.92,47.2,100.00,100.00,100.00,100.00,100.00,122.227.58.188,中国,浙江, 电信,637.9,625.8,200,38,38
2013-02-26 22:06:16.919910,222.50.124.78,NULL,www.cctv.com,网页类,0.47,78.79,161.31,240.57,161.31,240.57,240.57,3.29,54.9,100.00,100.00,100.00,100.00,100.00,223.87.1.58,中国,四川, 移动,0.5,0.2,200,1,1
2013-02-26 22:06:16.945178,222.50.124.110,NULL,ifeng.com,广东铁通TOPn网站,0.67,45.02,48.82,416.67,4677.52,5238.45,6249.01,158.89,72.0,100.00,90.14,100.00,90.14,100.00,123.125.72.60,中国,北京, 联通,743.2,713.7,200,50,71
2013-02-26 22:06:17.286530,222.50.124.50,NULL,pconline.com.cn,广东铁通TOPn网站,0.20,16.93,18.67,169.43,4550.76,5363.04,5767.75,159.21,73.9,100.00,100.00,100.00,100.00,100.00,219.136.245.40,中国,广东, 电信,724.5,696.7,301,50,63
2013-02-26 22:06:18.965913,222.50.124.106,NULL,www.kankan.com,网页类,0.51,2.77,129.66,379.47,2710.17,2256.27,3797.00,189.89,80.5,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,514.6,497.5,200,50,57
2013-02-26 22:06:24.893671,222.50.124.54,NULL,dxsvr.com,广东铁通TOPn网站,0.44,61.74,61.86,124.29,62.10,124.29,124.29,13.02,62.2,100.00,100.00,100.00,100.00,100.00,119.161.213.143,中国,北京, 其它运营商,0.8,0.6,200,1,1
2013-02-26 22:06:27.187832,222.50.124.98,NULL,www.sina.com.cn,网页类,0.51,3031.55,84.00,4423.52,12433.16,19996.65,24330.58,50.03,35.4,100.00,97.85,100.00,97.85,100.00,211.98.132.67,中国,北京, 铁通,622.0,591.0,200,50,93
2013-02-26 22:06:30.484488,222.50.124.22,NULL,www.huanqiu.com,网页类,0.27,125.17,125.43,1576.87,11483.79,22249.53,23348.85,23.51,37.2,100.00,97.22,100.00,97.22,100.00,125.39.187.20,中国,天津, 联通,270.0,256.4,200,36,36
2013-02-26 22:06:33.164533,222.50.124.110,NULL,miercn.com,广东铁通TOPn网站,0.52,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,218.85.133.125,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:06:37.694150,222.50.124.90,NULL,aipai.com,广东铁通TOPn网站,0.43,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.10.241.70,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:06:39.292864,222.50.124.2,NULL,iqiyi.com,广东铁通TOPn网站,0.25,34.03,34.24,266.97,1134.12,1598.51,1712.32,320.84,90.6,100.00,100.00,100.00,100.00,100.00,220.181.115.55,中国,北京, 电信,363.9,360.3,301,11,11
2013-02-26 22:06:43.231002,222.50.124.54,NULL,www.pconline.com.cn,网页类,0.53,17.20,27.46,134.19,3823.23,4597.05,5033.28,189.23,81.5,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,723.5,696.4,200,50,60
2013-02-26 22:06:46.238768,222.50.124.26,NULL,2345.com,广东铁通TOPn网站,0.19,3035.73,41.86,3422.50,4290.27,13635.14,13753.22,16.00,36.9,100.00,100.00,100.00,100.00,100.00,122.227.230.133,中国,浙江, 电信,68.7,64.3,200,13,13
2013-02-26 22:06:51.714057,222.50.124.54,NULL,10086.cn,广东铁通TOPn网站,0.22,44.36,46.30,90.88,140.75,275.41,275.41,38.18,63.2,100.00,100.00,100.00,100.00,100.00,218.206.191.72,中国,北京, 移动,5.4,4.4,200,3,3
2013-02-26 22:06:55.426919,222.50.124.110,NULL,51.la,广东铁通TOPn网站,0.27,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,117.21.226.199,中国,江西, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:06:57.746458,222.50.124.26,NULL,88210212.com,广东铁通TOPn网站,0.26,11.25,11.87,23.38,1318.92,4451.02,4494.35,127.40,79.4,100.00,100.00,100.00,100.00,100.00,113.106.18.148,中国,广东, 电信,168.0,164.5,200,13,13
2013-02-26 22:06:58.247571,222.50.124.70,NULL,17173.com,广东铁通TOPn网站,0.21,58.70,58.59,117.51,58.59,117.51,117.51,9.28,62.4,100.00,50.00,100.00,50.00,0.00,61.135.181.175,中国,北京, 联通,0.5,0.3,302,2,2
2013-02-26 22:06:58.606534,222.50.124.2,NULL,twsapp.com,广东铁通TOPn网站,0.26,0.74,210.96,211.96,215.14,218.43,218.43,17.87,56.6,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:07:05.034184,222.50.124.54,NULL,www.cctv.com,网页类,0.49,37.51,38.61,76.61,38.61,76.61,76.61,13.73,63.7,100.00,100.00,100.00,100.00,100.00,122.70.142.160,中国,北京, 铁通,0.5,0.2,200,1,1
2013-02-26 22:07:16.934069,222.50.124.18,NULL,www.tudou.com,网页类,0.49,119.13,119.91,719.17,1903.09,5640.19,5640.19,95.48,61.7,100.00,75.00,100.00,12.16,0.00,123.126.98.149,中国,北京, 联通,181.7,175.0,200,24,148
2013-02-26 22:07:18.008930,222.50.124.26,NULL,xlpan.com,广东铁通TOPn网站,0.45,61.22,62.41,406.57,2661.95,3966.90,4089.47,157.54,73.8,100.00,100.00,100.00,100.00,100.00,111.161.24.166,中国,北京, 联通,419.4,414.8,301,18,18
2013-02-26 22:07:18.951966,222.50.124.54,NULL,soso.com,广东铁通TOPn网站,0.43,65.95,65.90,212.77,433.85,658.65,658.65,35.97,61.0,100.00,100.00,100.00,100.00,100.00,61.135.167.27,中国,北京, 联通,15.6,14.4,302,4,4
2013-02-26 22:07:24.959696,222.50.124.90,NULL,tianya.cn,广东铁通TOPn网站,0.26,137.57,137.48,621.33,1526.65,2402.76,2518.47,56.24,55.0,100.00,100.00,100.00,100.00,100.00,221.11.172.222,中国,海南, 联通,85.9,82.2,301,13,13
2013-02-26 22:07:25.184184,222.50.124.74,NULL,www.skycn.com,下载类,0.52,58.28,56.18,343.55,4868.27,6082.01,6404.64,76.32,59.1,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,371.6,363.2,200,27,27
2013-02-26 22:07:26.265521,222.50.124.94,NULL,www.taobao.com,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:07:27.765491,222.50.124.18,NULL,www.skycn.com,下载类,0.24,91.49,95.62,464.10,6668.52,8354.66,8738.36,55.72,52.4,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,371.6,363.2,200,27,27
2013-02-26 22:07:37.311038,222.50.124.70,NULL,www.poco.cn,网页类,0.26,70.57,70.90,356.90,44918.94,48958.01,48958.02,22.60,33.6,100.00,95.74,100.00,45.92,0.00,122.136.65.145,中国,吉林, 联通,1015.0,1061.3,200,47,98
2013-02-26 22:07:45.184533,222.50.124.110,NULL,kuaipan.cn,广东铁通TOPn网站,0.49,50.04,3214.79,3479.18,4420.45,4879.64,4879.64,50.55,46.6,100.00,100.00,100.00,100.00,100.00,114.112.66.22,中国,江苏, 移动,223.4,220.6,301,9,9
2013-02-26 22:07:45.439758,222.50.124.34,NULL,www.gzmama.com,网页类,0.19,16.70,22.29,92.68,6978.05,9938.30,10665.23,148.01,70.5,100.00,100.00,100.00,100.00,100.00,58.248.62.34,中国,广东, 联通,1032.8,2334.7,200,50,96
2013-02-26 22:07:55.406568,222.50.124.102,NULL,www.huanqiu.com,网页类,0.26,73.69,365.43,868.06,7809.30,9608.98,10618.01,34.69,37.7,100.00,100.00,100.00,100.00,100.00,113.31.42.20,中国,北京, 其它运营商,270.9,257.1,200,36,36
2013-02-26 22:07:55.461129,222.50.124.26,NULL,qlogo.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
